time,direct_irradiance,sky_diffused,ground_diffused,H_sun,T2m,WS10m,Int,grid_price,diffuse_iradiance
2020-09-16 08:49:00,758.22,215.17,10.73,61.76,30.75,7.79,0.0,70.2459810484283,225.89999999999998
2020-09-16 09:49:00,598.22,201.13,9.22,53.1,31.13,7.52,0.0,43.079091309404646,210.35
2020-09-16 10:49:00,399.77,174.8,7.05,41.71,31.16,7.45,0.0,2.9439314259305016,181.85000000000002
2020-09-16 11:49:00,177.92,142.52,4.3,29.16,30.68,7.31,0.0,58.19051426417221,146.82000000000002
2020-09-16 12:49:00,36.5,69.12,1.7,16.11,29.77,6.97,0.0,78.35618136088442,70.82000000000001
2020-09-16 13:49:00,0.0,0.0,0.0,0.0,28.46,5.86,0.0,26.832925409261897,0.0
2020-09-16 14:49:00,0.0,0.0,0.0,0.0,27.25,5.24,0.0,90.8771882799686,0.0
2020-09-16 15:49:00,0.0,0.0,0.0,0.0,26.24,5.1,0.0,60.45155379860378,0.0
2020-09-16 16:49:00,0.0,0.0,0.0,0.0,25.4,4.83,0.0,94.40880411008605,0.0
2020-09-16 17:49:00,0.0,0.0,0.0,0.0,24.62,4.76,0.0,46.287098532133186,0.0
2020-09-16 18:49:00,0.0,0.0,0.0,0.0,23.93,4.69,0.0,44.14374257002772,0.0
2020-09-16 19:49:00,0.0,0.0,0.0,0.0,23.16,4.76,0.0,71.82385752803911,0.0
2020-09-16 20:49:00,0.0,0.0,0.0,0.0,22.53,4.76,0.0,90.88225417514798,0.0
2020-09-16 21:49:00,0.0,0.0,0.0,0.0,21.99,4.55,0.0,77.43249249159032,0.0
2020-09-16 22:49:00,0.0,0.0,0.0,0.0,21.6,4.48,0.0,85.77436309486458,0.0
2020-09-16 23:49:00,0.0,0.0,0.0,0.0,21.23,4.41,0.0,75.96867781692168,0.0
2020-09-17 00:49:00,0.0,0.0,0.0,0.0,20.81,4.41,0.0,74.63105767355474,0.0
2020-09-17 01:49:00,0.0,0.0,0.0,-0.42,20.21,4.07,0.0,84.9802152250864,0.0
2020-09-17 02:49:00,129.53,147.6,2.4,12.81,20.86,3.79,0.0,37.91075282891606,150.0
2020-09-17 03:49:00,379.21,209.58,5.3,25.92,23.11,5.45,0.0,20.638631311500244,214.88000000000002
2020-09-17 04:49:00,602.82,228.4,7.87,38.6,25.14,6.9,0.0,74.13704302218784,236.27
2020-09-17 05:49:00,775.04,226.23,9.87,50.31,27.04,7.72,0.0,60.26922016315898,236.1
2020-09-17 06:49:00,856.29,224.22,11.05,59.76,28.57,8.69,0.0,83.00522027161945,235.27
2020-09-17 07:49:00,835.72,225.81,11.24,64.27,29.5,9.17,0.0,89.61857774949151,237.05
2020-09-17 08:49:00,760.63,210.37,10.67,61.37,30.2,9.17,0.0,19.42307394434537,221.04
2020-09-17 09:49:00,600.28,196.44,9.16,52.75,30.58,9.1,0.0,11.617098012499028,205.6
2020-09-17 10:49:00,407.94,166.36,7.02,41.41,30.46,8.97,0.0,1.5390367654544712,173.38000000000002
2020-09-17 11:49:00,179.62,138.03,4.26,28.88,29.96,8.76,0.0,15.892534876527586,142.29
2020-09-17 12:49:00,35.05,67.51,1.64,15.85,29.1,8.28,0.0,95.3671341239277,69.15
2020-09-17 13:49:00,0.0,0.0,0.0,0.0,27.97,7.45,0.0,80.21525296549873,0.0
2020-09-17 14:49:00,0.0,0.0,0.0,0.0,27.09,6.83,0.0,38.11394657956946,0.0
2020-09-17 15:49:00,0.0,0.0,0.0,0.0,26.42,6.48,0.0,8.686024568288763,0.0
2020-09-17 16:49:00,0.0,0.0,0.0,0.0,25.66,6.21,0.0,32.77881249734311,0.0
2020-09-17 17:49:00,0.0,0.0,0.0,0.0,24.79,6.07,0.0,18.08163032039817,0.0
2020-09-17 18:49:00,0.0,0.0,0.0,0.0,24.06,5.38,0.0,20.257279125599815,0.0
2020-09-17 19:49:00,0.0,0.0,0.0,0.0,23.41,5.03,0.0,55.612254604202846,0.0
2020-09-17 20:49:00,0.0,0.0,0.0,0.0,22.9,4.97,0.0,34.9257635111481,0.0
2020-09-17 21:49:00,0.0,0.0,0.0,0.0,22.37,4.69,0.0,45.797549033667,0.0
2020-09-17 22:49:00,0.0,0.0,0.0,0.0,21.71,4.34,0.0,42.241201023191046,0.0
2020-09-17 23:49:00,0.0,0.0,0.0,0.0,20.93,4.0,0.0,16.780521271454816,0.0
2020-09-18 00:49:00,0.0,0.0,0.0,0.0,20.12,3.93,0.0,74.28951199293738,0.0
2020-09-18 01:49:00,0.0,0.0,0.0,-0.52,19.48,4.07,0.0,44.946983906258176,0.0
2020-09-18 02:49:00,151.22,145.5,2.47,12.71,20.27,4.14,0.0,40.610370500779645,147.97
2020-09-18 03:49:00,403.57,198.33,5.35,25.8,22.43,6.9,0.0,93.82101541339584,203.68
2020-09-18 04:49:00,620.68,217.18,7.88,38.45,24.49,8.76,0.0,81.73902850686979,225.06
2020-09-18 05:49:00,740.8,241.27,9.67,50.11,26.3,9.86,0.0,48.189459495690855,250.94
2020-09-18 06:49:00,721.29,292.64,10.42,59.48,27.89,10.48,0.0,72.18874218321203,303.06
2020-09-18 07:49:00,783.05,251.9,10.95,63.89,29.16,10.55,0.0,84.54222907492496,262.85
2020-09-18 08:49:00,675.92,253.03,10.21,60.98,29.96,10.21,0.0,64.60633777520148,263.24
2020-09-18 09:49:00,550.73,220.44,8.85,52.41,30.35,9.86,0.0,86.06518014545006,229.29
2020-09-18 10:49:00,386.93,174.37,6.84,41.1,30.32,9.45,0.0,11.601805298800693,181.21
2020-09-18 11:49:00,160.65,145.93,4.07,28.61,29.89,9.03,0.0,40.45939125007673,150.0
2020-09-18 12:49:00,30.34,68.05,1.53,15.58,29.05,8.34,0.0,79.30966597556484,69.58
2020-09-18 13:49:00,0.0,0.0,0.0,0.0,27.88,7.31,0.0,71.4915384379442,0.0
2020-09-18 14:49:00,0.0,0.0,0.0,0.0,26.92,6.62,0.0,93.82548662138933,0.0
2020-09-18 15:49:00,0.0,0.0,0.0,0.0,26.19,6.28,0.0,89.34643943841026,0.0
2020-09-18 16:49:00,0.0,0.0,0.0,0.0,25.4,6.07,0.0,50.99226517865717,0.0
2020-09-18 17:49:00,0.0,0.0,0.0,0.0,24.54,5.86,0.0,19.844853486219314,0.0
2020-09-18 18:49:00,0.0,0.0,0.0,0.0,23.82,5.86,0.0,54.64445311736672,0.0
2020-09-18 19:49:00,0.0,0.0,0.0,0.0,23.22,5.59,0.0,36.191389906102536,0.0
2020-09-18 20:49:00,0.0,0.0,0.0,0.0,22.73,5.03,0.0,89.05404678467168,0.0
2020-09-18 21:49:00,0.0,0.0,0.0,0.0,22.3,4.83,0.0,26.857005360878418,0.0
2020-09-18 22:49:00,0.0,0.0,0.0,0.0,21.86,4.62,0.0,68.93076860122119,0.0
2020-09-18 23:49:00,0.0,0.0,0.0,0.0,21.3,4.41,0.0,74.94264975491467,0.0
2020-09-19 00:49:00,0.0,0.0,0.0,0.0,20.79,4.28,0.0,81.45753825541112,0.0
2020-09-19 01:49:00,0.0,0.0,0.0,-0.62,20.29,4.34,0.0,1.4706650789714781,0.0
2020-09-19 02:49:00,214.22,140.42,2.72,12.61,20.89,3.93,0.0,88.15800799292852,143.14
2020-09-19 03:49:00,455.87,181.72,5.56,25.69,23.08,5.72,0.0,57.63470835114977,187.28
2020-09-19 04:49:00,665.32,201.26,8.08,38.31,25.27,6.62,0.0,91.93615542378882,209.34
2020-09-19 05:49:00,808.42,212.44,9.98,49.91,27.29,7.45,0.0,71.61745309122617,222.42
2020-09-19 06:49:00,879.24,214.61,11.1,59.19,28.95,8.21,0.0,27.917014902601856,225.71
2020-09-19 07:49:00,845.44,221.5,11.23,63.51,29.96,8.21,0.0,36.55993463589616,232.73
2020-09-19 08:49:00,758.06,211.14,10.59,60.59,30.71,7.93,0.0,30.01993470477228,221.73
2020-09-19 09:49:00,605.48,192.17,9.12,52.06,31.11,7.72,0.0,30.08383294139706,201.29
2020-09-19 10:49:00,389.45,173.73,6.84,40.8,31.16,7.52,0.0,59.20665494833487,180.57
2020-09-19 11:49:00,155.64,148.05,4.01,28.32,30.72,7.45,0.0,70.24011932101716,152.06
2020-09-19 12:49:00,31.04,66.17,1.52,15.31,29.75,6.97,0.0,22.085280657473916,67.69
2020-09-19 13:49:00,0.0,0.0,0.0,0.0,28.43,5.66,0.0,36.54755751464735,0.0
2020-09-19 14:49:00,0.0,0.0,0.0,0.0,27.23,5.1,0.0,99.39878628489892,0.0
2020-09-19 15:49:00,0.0,0.0,0.0,0.0,26.24,4.83,0.0,54.32285084612941,0.0
2020-09-19 16:49:00,0.0,0.0,0.0,0.0,25.37,4.55,0.0,58.52980444386656,0.0
2020-09-19 17:49:00,0.0,0.0,0.0,0.0,24.56,4.28,0.0,84.20985083850512,0.0
2020-09-19 18:49:00,0.0,0.0,0.0,0.0,23.59,3.79,0.0,36.16947162670301,0.0
2020-09-19 19:49:00,0.0,0.0,0.0,0.0,22.64,3.59,0.0,26.937688379674885,0.0
2020-09-19 20:49:00,0.0,0.0,0.0,0.0,21.8,3.66,0.0,90.6481882960324,0.0
2020-09-19 21:49:00,0.0,0.0,0.0,0.0,21.02,3.59,0.0,78.89966730900115,0.0
2020-09-19 22:49:00,0.0,0.0,0.0,0.0,20.26,3.45,0.0,48.4168605950668,0.0
2020-09-19 23:49:00,0.0,0.0,0.0,0.0,19.59,3.38,0.0,76.73368874056095,0.0
2020-09-20 00:49:00,0.0,0.0,0.0,0.0,18.84,3.17,0.0,95.45043683058412,0.0
2020-09-20 01:49:00,0.0,0.0,0.0,-0.72,18.14,3.03,0.0,56.6906358305734,0.0
2020-09-20 02:49:00,258.07,133.66,2.87,12.51,19.2,2.69,0.0,83.9191865980926,136.53
2020-09-20 03:49:00,464.34,183.05,5.6,25.57,24.26,2.9,0.0,3.3909781086592705,188.65
2020-09-20 04:49:00,684.9,198.01,8.19,38.16,27.5,4.28,0.0,79.34395980454671,206.2
2020-09-20 05:49:00,809.02,216.42,9.99,49.7,29.53,5.1,0.0,50.20870671282186,226.41
2020-09-20 06:49:00,902.98,207.83,11.23,58.89,30.74,6.28,0.0,38.15751669127984,219.06
2020-09-20 07:49:00,868.16,214.82,11.36,63.13,31.75,6.14,0.0,87.10265212537705,226.18
2020-09-20 08:49:00,756.24,215.76,10.59,60.2,32.45,5.86,0.0,55.36529781791856,226.35
2020-09-20 09:49:00,594.35,200.57,9.06,51.72,32.83,5.72,0.0,27.178478436268648,209.63
2020-09-20 10:49:00,372.02,185.66,6.74,40.49,32.91,5.59,0.0,59.355653713447275,192.4
2020-09-20 11:49:00,123.82,162.56,3.73,28.04,32.52,5.66,0.0,36.26223782814617,166.29
2020-09-20 12:49:00,21.34,70.0,1.35,15.04,31.59,5.66,0.0,18.070609528060476,71.35
2020-09-20 13:49:00,0.0,0.0,0.0,0.0,30.08,4.9,0.0,89.66838866466531,0.0
2020-09-20 14:49:00,0.0,0.0,0.0,0.0,28.63,4.55,0.0,17.07993932289156,0.0
2020-09-20 15:49:00,0.0,0.0,0.0,0.0,27.43,4.07,0.0,54.938150333366856,0.0
2020-09-20 16:49:00,0.0,0.0,0.0,0.0,26.32,3.72,0.0,4.006141366481197,0.0
2020-09-20 17:49:00,0.0,0.0,0.0,0.0,25.26,3.52,0.0,85.85192662459468,0.0
2020-09-20 18:49:00,0.0,0.0,0.0,0.0,24.22,3.24,0.0,14.040493163037993,0.0
2020-09-20 19:49:00,0.0,0.0,0.0,0.0,23.04,3.24,0.0,16.88830215931032,0.0
2020-09-20 20:49:00,0.0,0.0,0.0,0.0,22.08,3.31,0.0,67.12576983151675,0.0
2020-09-20 21:49:00,0.0,0.0,0.0,0.0,21.19,3.31,0.0,87.17561959070164,0.0
2020-09-20 22:49:00,0.0,0.0,0.0,0.0,20.36,3.24,0.0,74.91225312191891,0.0
2020-09-20 23:49:00,0.0,0.0,0.0,0.0,19.58,3.17,0.0,67.22233319413868,0.0
2020-09-21 00:49:00,0.0,0.0,0.0,0.0,18.76,3.03,0.0,16.221876625960164,0.0
2020-09-21 01:49:00,0.0,0.0,0.0,-0.82,18.18,2.9,0.0,81.78883896956627,0.0
2020-09-21 02:49:00,271.62,133.81,2.92,12.4,19.21,2.62,0.0,99.17280979201225,136.73
2020-09-21 03:49:00,492.5,175.96,5.72,25.45,24.17,2.62,0.0,95.23274323053204,181.68
2020-09-21 04:49:00,667.58,208.44,8.1,38.01,28.05,3.72,0.0,52.10388477613102,216.54
2020-09-21 05:49:00,819.3,217.3,10.06,49.49,30.2,4.62,0.0,6.410766941796187,227.36
2020-09-21 06:49:00,865.39,230.86,11.07,58.6,31.79,4.97,0.0,22.527067130294178,241.93
2020-09-21 07:49:00,854.19,225.87,11.3,62.75,32.9,5.59,0.0,15.183619438454521,237.17000000000002
2020-09-21 08:49:00,765.14,214.24,10.64,59.8,33.6,6.07,0.0,90.56483854810789,224.88
2020-09-21 09:49:00,578.05,212.98,8.99,51.37,33.89,6.48,0.0,41.704786640786814,221.97
2020-09-21 10:49:00,383.11,180.23,6.79,40.18,33.72,6.83,0.0,23.21054819696845,187.01999999999998
2020-09-21 11:49:00,129.51,159.89,3.77,27.76,33.11,7.1,0.0,78.17181321772462,163.66
2020-09-21 12:49:00,23.11,67.07,1.35,14.78,31.97,6.97,0.0,28.00767149244583,68.41999999999999
2020-09-21 13:49:00,0.0,0.0,0.0,0.0,30.47,6.0,0.0,44.81649847775494,0.0
2020-09-21 14:49:00,0.0,0.0,0.0,0.0,29.12,5.72,0.0,70.25212702498948,0.0
2020-09-21 15:49:00,0.0,0.0,0.0,0.0,27.97,5.59,0.0,70.76437681509984,0.0
2020-09-21 16:49:00,0.0,0.0,0.0,0.0,26.98,5.17,0.0,8.945042753565502,0.0
2020-09-21 17:49:00,0.0,0.0,0.0,0.0,26.01,4.62,0.0,69.7846813417863,0.0
2020-09-21 18:49:00,0.0,0.0,0.0,0.0,25.3,4.41,0.0,88.60761607732435,0.0
2020-09-21 19:49:00,0.0,0.0,0.0,0.0,24.36,4.28,0.0,20.555626320229425,0.0
2020-09-21 20:49:00,0.0,0.0,0.0,0.0,23.56,4.21,0.0,90.36357211825509,0.0
2020-09-21 21:49:00,0.0,0.0,0.0,0.0,22.94,4.14,0.0,50.47699001531972,0.0
2020-09-21 22:49:00,0.0,0.0,0.0,0.0,22.22,3.86,0.0,24.289781125666043,0.0
2020-09-21 23:49:00,0.0,0.0,0.0,0.0,21.73,4.0,0.0,81.63956885313578,0.0
2020-09-22 00:49:00,0.0,0.0,0.0,0.0,21.52,4.62,0.0,4.709387287036071,0.0
2020-09-22 01:49:00,0.0,0.0,0.0,-0.92,21.18,5.38,0.0,52.24449997945102,0.0
2020-09-22 02:49:00,128.65,145.44,2.29,12.3,21.62,5.93,0.0,6.900210107099136,147.73
2020-09-22 03:49:00,367.53,213.81,5.13,25.33,22.99,7.59,0.0,63.088853233701094,218.94
2020-09-22 04:49:00,602.55,230.09,7.73,37.85,24.67,8.69,0.0,91.2061865571178,237.82
2020-09-22 05:49:00,717.91,257.11,9.5,49.28,26.59,9.17,0.0,69.52236237749241,266.61
2020-09-22 06:49:00,779.84,264.12,10.56,58.3,28.12,9.52,0.0,12.840867677911582,274.68
2020-09-22 07:49:00,769.56,260.96,10.79,62.36,29.36,9.45,0.0,18.43881630965376,271.75
2020-09-22 08:49:00,687.98,245.7,10.14,59.41,30.35,9.45,0.0,15.07944578634861,255.83999999999997
2020-09-22 09:49:00,568.82,207.06,8.79,51.02,30.94,9.45,0.0,25.198017954216724,215.85
2020-09-22 10:49:00,367.45,181.36,6.59,39.88,31.07,9.38,0.0,24.706880059864346,187.95000000000002
2020-09-22 11:49:00,142.04,148.72,3.79,27.48,30.63,9.1,0.0,89.49264034014749,152.51
2020-09-22 12:49:00,23.24,64.33,1.31,14.51,29.7,8.41,0.0,62.945123813788825,65.64
2020-09-22 13:49:00,0.0,0.0,0.0,0.0,28.51,7.38,0.0,28.830676964981393,0.0
2020-09-22 14:49:00,0.0,0.0,0.0,0.0,27.58,6.9,0.0,27.738892255583448,0.0
2020-09-22 15:49:00,0.0,0.0,0.0,0.0,26.87,6.48,0.0,28.969587493841964,0.0
2020-09-22 16:49:00,0.0,0.0,0.0,0.0,26.25,6.21,0.0,43.172881690762964,0.0
2020-09-22 17:49:00,0.0,0.0,0.0,0.0,25.56,6.14,0.0,74.01459732888004,0.0
2020-09-22 18:49:00,0.0,0.0,0.0,0.0,24.92,6.41,0.0,81.51736393096047,0.0
2020-09-22 19:49:00,0.0,0.0,0.0,0.0,24.25,6.28,0.0,32.48723155058053,0.0
2020-09-22 20:49:00,0.0,0.0,0.0,0.0,23.75,6.0,0.0,83.32498243353129,0.0
2020-09-22 21:49:00,0.0,0.0,0.0,0.0,23.31,5.86,0.0,73.00308081708228,0.0
2020-09-22 22:49:00,0.0,0.0,0.0,0.0,22.74,5.72,0.0,71.23560293556696,0.0
2020-09-22 23:49:00,0.0,0.0,0.0,0.0,22.0,5.72,0.0,28.956307535301818,0.0
2020-09-23 00:49:00,0.0,0.0,0.0,0.0,21.24,5.59,0.0,13.298454256300596,0.0
2020-09-23 01:49:00,0.0,0.0,0.0,-1.03,20.58,5.86,0.0,44.06471684398557,0.0
2020-09-23 02:49:00,123.08,143.58,2.23,12.19,21.02,6.07,0.0,99.185571971006,145.81
2020-09-23 03:49:00,381.25,207.59,5.14,25.2,22.69,8.07,0.0,68.38453822671772,212.73
2020-09-23 04:49:00,595.01,229.02,7.63,37.7,24.71,9.38,0.0,83.539627190704,236.65
2020-09-23 05:49:00,709.65,256.11,9.38,49.07,26.46,10.14,0.0,74.70614911179615,265.49
2020-09-23 06:49:00,785.97,255.98,10.5,58.0,27.89,10.76,0.0,89.86980305995229,266.48
2020-09-23 07:49:00,788.91,244.68,10.78,61.98,29.05,10.97,0.0,46.34427735247105,255.46
2020-09-23 08:49:00,705.38,230.75,10.13,59.02,29.77,10.9,0.0,87.40834054502619,240.88
2020-09-23 09:49:00,537.89,220.14,8.57,50.67,30.08,10.69,0.0,6.06698826546006,228.70999999999998
2020-09-23 10:49:00,359.37,181.58,6.48,39.57,29.99,10.34,0.0,0.8982090142641841,188.06
2020-09-23 11:49:00,147.91,141.35,3.77,27.2,29.48,9.93,0.0,99.04104019560744,145.12
2020-09-23 12:49:00,16.69,64.13,1.16,14.24,28.58,9.03,0.0,82.09386902296973,65.28999999999999
2020-09-23 13:49:00,0.0,0.0,0.0,0.0,27.45,8.07,0.0,98.17923175699292,0.0
2020-09-23 14:49:00,0.0,0.0,0.0,0.0,26.6,7.45,0.0,58.769621809796035,0.0
2020-09-23 15:49:00,0.0,0.0,0.0,0.0,25.82,7.1,0.0,24.865214650667856,0.0
2020-09-23 16:49:00,0.0,0.0,0.0,0.0,24.97,6.69,0.0,95.16709899469049,0.0
2020-09-23 17:49:00,0.0,0.0,0.0,0.0,24.09,6.48,0.0,64.91603514350115,0.0
2020-09-23 18:49:00,0.0,0.0,0.0,0.0,23.21,5.66,0.0,60.73569373885241,0.0
2020-09-23 19:49:00,0.0,0.0,0.0,0.0,22.55,5.17,0.0,91.79200158895982,0.0
2020-09-23 20:49:00,0.0,0.0,0.0,0.0,21.95,5.1,0.0,68.02550997655314,0.0
2020-09-23 21:49:00,0.0,0.0,0.0,0.0,21.48,5.24,0.0,30.487479442477326,0.0
2020-09-23 22:49:00,0.0,0.0,0.0,0.0,20.96,5.52,0.0,32.41002629214097,0.0
2020-09-23 23:49:00,0.0,0.0,0.0,0.0,20.44,5.66,0.0,70.19031553034101,0.0
2020-09-24 00:49:00,0.0,0.0,0.0,0.0,19.88,5.93,0.0,62.73149503851696,0.0
2020-09-24 01:49:00,0.0,0.0,0.0,-1.13,19.3,6.14,0.0,54.11966301262273,0.0
2020-09-24 02:49:00,83.06,140.47,2.02,12.08,19.61,5.52,0.0,32.63216702810886,142.49
2020-09-24 03:49:00,366.61,218.56,5.12,25.08,21.25,7.38,0.0,45.07170809014658,223.68
2020-09-24 04:49:00,641.85,219.5,7.9,37.54,23.3,8.34,0.0,53.54386642923497,227.4
2020-09-24 05:49:00,801.68,222.86,9.85,48.85,25.21,8.97,0.0,49.54987788851937,232.71
2020-09-24 06:49:00,868.31,226.81,10.95,57.69,26.73,9.17,0.0,78.73204147925199,237.76
2020-09-24 07:49:00,829.8,234.32,11.05,61.59,27.9,8.83,0.0,53.94356260726075,245.37
2020-09-24 08:49:00,754.32,214.26,10.43,58.63,28.88,8.41,0.0,82.73930677374436,224.69
2020-09-24 09:49:00,588.45,201.04,8.88,50.32,29.45,8.07,0.0,5.372530240945617,209.92
2020-09-24 10:49:00,372.52,180.13,6.59,39.26,29.6,7.79,0.0,95.42948371997655,186.72
2020-09-24 11:49:00,141.04,147.22,3.73,26.91,29.22,7.52,0.0,59.64495957695184,150.95
2020-09-24 12:49:00,24.07,59.71,1.27,13.97,28.34,6.83,0.0,49.9914471814276,60.980000000000004
2020-09-24 13:49:00,0.0,0.0,0.0,0.0,26.97,5.52,0.0,89.51106111641285,0.0
2020-09-24 14:49:00,0.0,0.0,0.0,0.0,25.79,4.97,0.0,64.69643500122557,0.0
2020-09-24 15:49:00,0.0,0.0,0.0,0.0,24.86,4.41,0.0,92.79474962478349,0.0
2020-09-24 16:49:00,0.0,0.0,0.0,0.0,24.0,4.0,0.0,59.415935860690304,0.0
2020-09-24 17:49:00,0.0,0.0,0.0,0.0,23.14,3.79,0.0,24.038375979329206,0.0
2020-09-24 18:49:00,0.0,0.0,0.0,0.0,22.14,3.31,0.0,82.636910655386,0.0
2020-09-24 19:49:00,0.0,0.0,0.0,0.0,21.15,3.24,0.0,28.031078288209887,0.0
2020-09-24 20:49:00,0.0,0.0,0.0,0.0,20.1,3.1,0.0,60.2487664128568,0.0
2020-09-24 21:49:00,0.0,0.0,0.0,0.0,19.29,3.03,0.0,37.377139559476525,0.0
2020-09-24 22:49:00,0.0,0.0,0.0,0.0,18.6,3.03,0.0,90.93659990828257,0.0
2020-09-24 23:49:00,0.0,0.0,0.0,0.0,17.95,2.97,0.0,44.04754219526637,0.0
2020-09-25 00:49:00,0.0,0.0,0.0,0.0,17.5,2.9,0.0,43.374239860413425,0.0
2020-09-25 01:49:00,0.0,0.0,0.0,-1.23,17.3,2.76,0.0,68.34160783465884,0.0
2020-09-25 02:49:00,71.3,136.9,1.93,11.97,18.5,2.41,0.0,31.601638166361536,138.83
2020-09-25 03:49:00,367.56,219.34,5.1,24.95,22.91,2.34,0.0,47.12892017563679,224.44
2020-09-25 04:49:00,618.78,230.58,7.78,37.38,26.77,3.86,0.0,40.77166518632662,238.36
2020-09-25 05:49:00,777.7,235.17,9.72,48.63,28.62,4.55,0.0,94.04037102058945,244.89
2020-09-25 06:49:00,880.67,220.9,10.98,57.38,29.94,5.24,0.0,24.708811305651068,231.88
2020-09-25 07:49:00,830.25,233.71,11.01,61.2,31.01,5.52,0.0,37.053489812558006,244.72
2020-09-25 08:49:00,753.58,214.69,10.39,58.23,31.67,5.79,0.0,30.508976268658284,225.07999999999998
2020-09-25 09:49:00,587.5,200.4,8.84,49.97,31.84,6.0,0.0,46.90204016403033,209.24
2020-09-25 10:49:00,363.44,183.32,6.5,38.95,31.56,6.21,0.0,34.743529206589464,189.82
2020-09-25 11:49:00,122.92,153.09,3.55,26.63,30.89,6.21,0.0,54.50681769506954,156.64000000000001
2020-09-25 12:49:00,21.97,59.02,1.21,13.7,29.78,5.66,0.0,55.05781234086773,60.230000000000004
2020-09-25 13:49:00,0.0,0.0,0.0,0.0,28.31,4.14,0.0,74.94072583059243,0.0
2020-09-25 14:49:00,0.0,0.0,0.0,0.0,26.87,3.45,0.0,84.55653676868232,0.0
2020-09-25 15:49:00,0.0,0.0,0.0,0.0,25.62,3.17,0.0,61.49742914045536,0.0
2020-09-25 16:49:00,0.0,0.0,0.0,0.0,24.46,3.1,0.0,0.9646275004121407,0.0
2020-09-25 17:49:00,0.0,0.0,0.0,0.0,23.26,3.1,0.0,76.82143309436076,0.0
2020-09-25 18:49:00,0.0,0.0,0.0,0.0,22.1,2.76,0.0,9.387816866850574,0.0
2020-09-25 19:49:00,0.0,0.0,0.0,0.0,20.89,2.69,0.0,65.01475144023135,0.0
2020-09-25 20:49:00,0.0,0.0,0.0,0.0,20.11,2.55,0.0,53.869419808089425,0.0
2020-09-25 21:49:00,0.0,0.0,0.0,0.0,19.54,2.41,0.0,5.099721830979709,0.0
2020-09-25 22:49:00,0.0,0.0,0.0,0.0,19.05,2.34,0.0,49.50324149886829,0.0
2020-09-25 23:49:00,0.0,0.0,0.0,0.0,18.72,2.28,0.0,72.84070501864053,0.0
2020-09-26 00:49:00,0.0,0.0,0.0,0.0,18.48,2.28,0.0,25.58734718088449,0.0
2020-09-26 01:49:00,0.0,0.0,0.0,-1.34,18.58,2.21,0.0,48.35665919604031,0.0
2020-09-26 02:49:00,94.4,140.68,2.05,11.86,19.48,2.0,0.0,75.17416833976874,142.73000000000002
2020-09-26 03:49:00,365.64,219.77,5.07,24.82,22.77,1.93,0.0,86.92672687469384,224.84
2020-09-26 04:49:00,604.66,236.19,7.69,37.21,27.32,3.38,0.0,12.520871993086914,243.88
2020-09-26 05:49:00,760.94,241.91,9.6,48.41,29.24,4.28,0.0,7.1038046814838935,251.51
2020-09-26 06:49:00,854.19,231.89,10.8,57.08,30.67,5.45,0.0,28.690558425813308,242.69
2020-09-26 07:49:00,826.17,235.18,10.95,60.82,31.73,5.86,0.0,75.41835815947799,246.13
2020-09-26 08:49:00,749.57,215.05,10.33,57.84,32.5,6.21,0.0,63.86041203692409,225.38000000000002
2020-09-26 09:49:00,561.53,212.67,8.66,49.62,32.75,6.48,0.0,65.25698244435148,221.32999999999998
2020-09-26 10:49:00,353.32,186.47,6.4,38.64,32.54,6.48,0.0,5.050123065523926,192.87
2020-09-26 11:49:00,105.47,157.95,3.36,26.35,31.93,6.34,0.0,78.33354036280097,161.31
2020-09-26 12:49:00,16.44,58.66,1.08,13.44,30.93,5.79,0.0,24.53792240086735,59.739999999999995
2020-09-26 13:49:00,0.0,0.0,0.0,0.0,29.47,4.28,0.0,78.93429086109431,0.0
2020-09-26 14:49:00,0.0,0.0,0.0,0.0,28.03,3.59,0.0,26.396432132437997,0.0
2020-09-26 15:49:00,0.0,0.0,0.0,0.0,26.66,3.03,0.0,36.863498989537206,0.0
2020-09-26 16:49:00,0.0,0.0,0.0,0.0,25.06,2.76,0.0,85.18195636150253,0.0
2020-09-26 17:49:00,0.0,0.0,0.0,0.0,23.4,2.76,0.0,44.76933501480549,0.0
2020-09-26 18:49:00,0.0,0.0,0.0,0.0,21.91,2.48,0.0,49.7329068610359,0.0
2020-09-26 19:49:00,0.0,0.0,0.0,0.0,20.87,2.41,0.0,86.26919310845848,0.0
2020-09-26 20:49:00,0.0,0.0,0.0,0.0,20.51,2.21,0.0,96.56430766970996,0.0
2020-09-26 21:49:00,0.0,0.0,0.0,0.0,20.71,2.07,0.0,36.015135917837824,0.0
2020-09-26 22:49:00,0.0,0.0,0.0,0.0,20.96,1.93,0.0,28.869367886297724,0.0
2020-09-26 23:49:00,0.0,0.0,0.0,0.0,21.61,1.79,0.0,23.057165790788947,0.0
2020-09-27 00:49:00,0.0,0.0,0.0,0.0,22.35,1.66,0.0,12.897627600757488,0.0
2020-09-27 01:49:00,0.0,0.0,0.0,-1.44,22.73,1.45,0.0,28.614705270059893,0.0
2020-09-27 02:49:00,54.36,127.01,1.74,11.75,23.39,1.17,0.0,86.77753330958294,128.75
2020-09-27 03:49:00,322.95,225.73,4.81,24.69,26.51,0.41,0.0,7.724010746998711,230.54
2020-09-27 04:49:00,565.41,245.79,7.43,37.04,29.0,1.1,0.0,86.39678524828793,253.22
